,Unnamed: 0,file,Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context,area,area_coor
213852,213852,btp-street.csv,,2018-03,British Transport Police,British Transport Police,-4.67453,55.6109,On or near Irvine (Station),,,Bicycle theft,,,Allerdale,
213853,213853,btp-street.csv,,2018-03,British Transport Police,British Transport Police,-4.22337,57.4799,On or near Inverness (Station),,,Bicycle theft,,,Carlisle,
213854,213854,btp-street.csv,,2018-03,British Transport Police,British Transport Police,-3.7857,56.0025,On or near Falkirk Grahamston (Station),,,Bicycle theft,,,Allerdale,
213855,213855,btp-street.csv,,2018-03,British Transport Police,British Transport Police,-4.256292,55.860705,On or near Glasgow Central (Station),,,Bicycle theft,,,Allerdale,
222687,222687,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-3.69287,55.88680400000001,On or near Armadale (Station),,,Bicycle theft,,,Allerdale,
222688,222688,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-3.71935,55.8227,On or near Fauldhouse (Station),,,Bicycle theft,,,Allerdale,
222689,222689,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-4.31421,55.8799,On or near Hyndland (Station),,,Bicycle theft,,,Allerdale,
222690,222690,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-4.32155,55.8902,On or near Anniesland (Station),,,Bicycle theft,,,Allerdale,
222691,222691,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-3.59586,55.9763,On or near Linlithgow (Station),,,Bicycle theft,,,Carlisle,
222692,222692,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-3.21861,55.9454,On or near Haymarket (Station),,,Bicycle theft,,,Carlisle,
222693,222693,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-3.188535,55.952496,On or near Edinburgh Waverley (Station),,,Bicycle theft,,,Carlisle,
222694,222694,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-3.188535,55.952496,On or near Edinburgh Waverley (Station),,,Bicycle theft,,,Carlisle,
222695,222695,btp-street.csv,,2018-04,British Transport Police,British Transport Police,-3.93479,56.12,On or near Stirling (Station),,,Bicycle theft,,,Allerdale,
230597,230597,btp-street.csv,,2018-05,British Transport Police,British Transport Police,-3.50197,55.9188,On or near Uphall (Station),,,Bicycle theft,,,Carlisle,
230598,230598,btp-street.csv,,2018-05,British Transport Police,British Transport Police,-4.15422,55.9212,On or near Lenzie (Station),,,Bicycle theft,,,Allerdale,
230599,230599,btp-street.csv,,2018-05,British Transport Police,British Transport Police,-4.73245,56.0041,On or near Helensburgh Central (Station),,,Bicycle theft,,,Allerdale,
230600,230600,btp-street.csv,,2018-05,British Transport Police,British Transport Police,-4.05565,55.7793,On or near Hamilton West (Station),,,Bicycle theft,,,Allerdale,
230601,230601,btp-street.csv,,2018-05,British Transport Police,British Transport Police,-3.59586,55.9763,On or near Linlithgow (Station),,,Bicycle theft,,,Carlisle,
230602,230602,btp-street.csv,,2018-05,British Transport Police,British Transport Police,-4.70974,55.6563,On or near Kilwinning (Station),,,Bicycle theft,,,Allerdale,
234224,234224,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.32155,55.8902,On or near Anniesland (Station),,,Bicycle theft,,,Allerdale,
234225,234225,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.0366300000000015,55.9556,On or near Croy (Station),,,Bicycle theft,,,Allerdale,
234226,234226,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.50066,55.9025,On or near Bishopton (Station),,,Bicycle theft,,,Allerdale,
234227,234227,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-3.21861,55.9454,On or near Haymarket (Station),,,Bicycle theft,,,Carlisle,
234228,234228,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-3.21861,55.9454,On or near Haymarket (Station),,,Bicycle theft,,,Carlisle,
234229,234229,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.33245,55.9173,On or near Bearsden (Station),,,Bicycle theft,,,Allerdale,
234230,234230,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.86713,55.7929,On or near Largs (Station),,,Bicycle theft,,,Allerdale,
234231,234231,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.33554,55.9048,On or near Westerton (Station),,,Bicycle theft,,,Allerdale,
234232,234232,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.61456,55.501999999999995,On or near Prestwick Town (Station),,,Bicycle theft,,,Allerdale,
234233,234233,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.655480000000002,55.5428,On or near Troon (Station),,,Bicycle theft,,,Allerdale,
234234,234234,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-4.25085,55.8624,On or near Glasgow Queen Street (Station),,,Bicycle theft,,,Allerdale,
234235,234235,btp-street.csv,,2018-06,British Transport Police,British Transport Police,-3.31877,55.9007,On or near Curriehill (Station),,,Bicycle theft,,,Carlisle,
245461,245461,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.30932,55.8701,On or near Partick (Station),,,Bicycle theft,,,Allerdale,
245462,245462,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.67453,55.6109,On or near Irvine (Station),,,Bicycle theft,,,Allerdale,
245463,245463,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.32155,55.8902,On or near Anniesland (Station),,,Bicycle theft,,,Allerdale,
245464,245464,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.6259,55.4582,On or near Ayr (Station),,,Bicycle theft,,,Allerdale,
245465,245465,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.31435,55.9412,On or near Milngavie (Station),,,Bicycle theft,,,Allerdale,
245466,245466,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-3.71546,55.9846,On or near Polmont (Station),,,Bicycle theft,,,Allerdale,
245467,245467,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-3.59586,55.9763,On or near Linlithgow (Station),,,Bicycle theft,,,Carlisle,
245468,245468,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-3.635924,55.900289,On or near Bathgate (Station),,,Bicycle theft,,,Allerdale,
245469,245469,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.67453,55.6109,On or near Irvine (Station),,,Bicycle theft,,,Allerdale,
245470,245470,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-3.7857,56.0025,On or near Falkirk Grahamston (Station),,,Bicycle theft,,,Allerdale,
245471,245471,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.655480000000002,55.5428,On or near Troon (Station),,,Bicycle theft,,,Allerdale,
245472,245472,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.655480000000002,55.5428,On or near Troon (Station),,,Bicycle theft,,,Allerdale,
245473,245473,btp-street.csv,,2018-07,British Transport Police,British Transport Police,-4.655480000000002,55.5428,On or near Troon (Station),,,Bicycle theft,,,Allerdale,
260636,260636,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-4.501626,55.834723,On or near Johnston (Dyfed) (Station),,,Bicycle theft,,,Allerdale,
260637,260637,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-3.50197,55.9188,On or near Uphall (Station),,,Bicycle theft,,,Carlisle,
260638,260638,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-4.107114,55.85979200000001,On or near Easterhouse (Station),,,Bicycle theft,,,Allerdale,
260639,260639,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-3.307844,55.927655,On or near Edinburgh Park (Station),,,Bicycle theft,,,Carlisle,
260640,260640,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-4.655480000000002,55.5428,On or near Troon (Station),,,Bicycle theft,,,Allerdale,
260641,260641,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-4.4246300000000005,55.848,On or near Paisley Gilmour Street (Station),,,Bicycle theft,,,Allerdale,
260642,260642,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-3.307844,55.927655,On or near Edinburgh Park (Station),,,Bicycle theft,,,Carlisle,
260643,260643,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-3.5430870000000003,55.901784,On or near Livingston North (Station),,,Bicycle theft,,,Carlisle,
260644,260644,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-4.0794,55.8856,On or near Gartcosh (Station),,,Bicycle theft,,,Allerdale,
260645,260645,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-4.65131,55.56100000000001,On or near Barassie (Station),,,Bicycle theft,,,Allerdale,
260646,260646,btp-street.csv,,2018-08,British Transport Police,British Transport Police,-3.635924,55.900289,On or near Bathgate (Station),,,Bicycle theft,,,Allerdale,
266238,266238,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-3.45171,56.0682,On or near Dunfermline (Station),,,Bicycle theft,,,Carlisle,
266239,266239,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-4.73245,56.0041,On or near Helensburgh Central (Station),,,Bicycle theft,,,Allerdale,
266240,266240,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-4.67453,55.6109,On or near Irvine (Station),,,Bicycle theft,,,Allerdale,
266241,266241,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-4.22337,57.4799,On or near Inverness (Station),,,Bicycle theft,,,Carlisle,
266242,266242,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-3.188535,55.952496,On or near Edinburgh Waverley (Station),,,Bicycle theft,,,Carlisle,
266243,266243,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-3.635924,55.900289,On or near Bathgate (Station),,,Bicycle theft,,,Allerdale,
266244,266244,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-3.21861,55.9454,On or near Haymarket (Station),,,Bicycle theft,,,Carlisle,
266245,266245,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-4.32155,55.8902,On or near Anniesland (Station),,,Bicycle theft,,,Allerdale,
266246,266246,btp-street.csv,,2018-09,British Transport Police,British Transport Police,-4.256292,55.860705,On or near Glasgow Central (Station),,,Bicycle theft,,,Allerdale,
280172,280172,btp-street.csv,,2018-10,British Transport Police,British Transport Police,-4.256292,55.860705,On or near Glasgow Central (Station),,,Bicycle theft,,,Allerdale,
280173,280173,btp-street.csv,,2018-10,British Transport Police,British Transport Police,-4.30932,55.8701,On or near Partick (Station),,,Bicycle theft,,,Allerdale,
280174,280174,btp-street.csv,,2018-10,British Transport Police,British Transport Police,-2.098058,57.14385600000001,On or near Aberdeen (Station),,,Bicycle theft,,,Northumberland,
280175,280175,btp-street.csv,,2018-10,British Transport Police,British Transport Police,-3.9557,55.8659,On or near Drumgelloch (Station),,,Bicycle theft,,,Allerdale,
290020,290020,btp-street.csv,,2018-11,British Transport Police,British Transport Police,-3.71546,55.9846,On or near Polmont (Station),,,Bicycle theft,,,Allerdale,
290021,290021,btp-street.csv,,2018-11,British Transport Police,British Transport Police,-3.980542,55.864204,On or near Airdrie (Station),,,Bicycle theft,,,Allerdale,
290022,290022,btp-street.csv,,2018-11,British Transport Police,British Transport Police,-3.6051,55.0726,On or near Dumfries (Station),,,Bicycle theft,,,Allerdale,
290023,290023,btp-street.csv,,2018-11,British Transport Police,British Transport Police,-4.22337,57.4799,On or near Inverness (Station),,,Bicycle theft,,,Carlisle,
